origin_date,target_date,beta1_fcst,beta2_fcst,beta3_fcst
2015-08-31,2016-08-31,0.03424158928250032,-0.02513503427223884,-0.03867331885017394
2015-09-30,2016-09-30,0.033194757207666,-0.024778636670295985,-0.04036767895991585
2015-10-31,2016-10-31,0.033604973401030094,-0.024307495843996586,-0.03839468315563902
2015-11-30,2016-11-30,0.0341222195029224,-0.02329121360177015,-0.0365673120521403
2015-12-31,2016-12-31,0.03446486907473856,-0.022632410575903043,-0.03516338837312858
2016-01-31,2017-01-31,0.03246105726033828,-0.021278010515510908,-0.03841503371226621
2016-02-29,2017-02-28,0.03111742905443378,-0.019756601982883096,-0.03796803428456766
2016-03-31,2017-03-31,0.031093254521258232,-0.02042314409068637,-0.03853884839329877
2016-04-30,2017-04-30,0.03153338788160999,-0.020888392261067073,-0.03813872333390958
2016-05-31,2017-05-31,0.031264096605274516,-0.01949862554192451,-0.03624954448368729
2016-06-30,2017-06-30,0.028093073622866217,-0.01764165021378013,-0.03764412806813664
2016-07-31,2017-07-31,0.027267644493612138,-0.01617730016945601,-0.035559979841628175
2016-08-31,2017-08-31,0.02777001662437776,-0.01595090881864927,-0.0332040689751044
2016-09-30,2017-09-30,0.0286574894411071,-0.017242507482027575,-0.035307231000981765
2016-10-31,2017-10-31,0.03088989489004515,-0.019479979298124155,-0.036389720700452696
2016-11-30,2017-11-30,0.03485297005508898,-0.02236039561127178,-0.03430114780919466
2016-12-31,2017-12-31,0.0352450304539953,-0.022321420681342623,-0.033884596517524714
2017-01-31,2018-01-31,0.03513563192509256,-0.022305411992314516,-0.03374668731834844
2017-02-28,2018-02-28,0.034592199014500336,-0.02106090872055567,-0.03253606347439503
2017-03-31,2018-03-31,0.035123433169581095,-0.020415985485623955,-0.0332988704764666
2017-04-30,2018-04-30,0.03470069346358029,-0.019627767911834983,-0.03389759150624611
2017-05-31,2018-05-31,0.034167733221540965,-0.018174461324956013,-0.0335301052387174
2017-06-30,2018-06-30,0.033931767655393165,-0.017120978916811316,-0.03108314455164174
2017-07-31,2018-07-31,0.034622284243715294,-0.0179239446630963,-0.0328390612080638
2017-08-31,2018-08-31,0.03303146193847244,-0.016236238765888557,-0.032252594956628196
2017-09-30,2018-09-30,0.034073989596624034,-0.0166454371123355,-0.030273010682803234
2017-10-31,2018-10-31,0.034226967120128064,-0.015861146127095698,-0.028963513134376104
2017-11-30,2018-11-30,0.03393919928112898,-0.013939519894928061,-0.025927699500784773
2017-12-31,2018-12-31,0.033296137897469366,-0.01208208584746653,-0.023591409254954166
2018-01-31,2019-01-31,0.0348095881328505,-0.012449707449873067,-0.020580843771171243
2018-02-28,2019-02-28,0.036768486807667256,-0.013049079335647988,-0.02121289469613276
2018-03-31,2019-03-31,0.035570408657252084,-0.01110236056820569,-0.0201156910959224
2018-04-30,2019-04-30,0.036750374340137885,-0.011118503659784866,-0.017794589197759093
2018-05-31,2019-05-31,0.03616810657716233,-0.01023685724686525,-0.018169031375104255
2018-06-30,2019-06-30,0.03585099672121193,-0.009318507470659921,-0.01659263257903634
2018-07-31,2019-07-31,0.03672415927290828,-0.009276199286216886,-0.015858042147157865
2018-08-31,2019-08-31,0.03632542109773711,-0.008635378474137933,-0.016687548233607085
2018-09-30,2019-09-30,0.03797741644999499,-0.00908285632551096,-0.01577575126417106
2018-10-31,2019-10-31,0.03970769496281941,-0.010332399819909984,-0.017920840008122385
2018-11-30,2019-11-30,0.03905911919100355,-0.009480219586470169,-0.01908344200065565
2018-12-31,2019-12-31,0.03701773694636787,-0.007986364335182084,-0.021058317687414077
2019-01-31,2020-01-31,0.03678038528274312,-0.008030983397650656,-0.021778636272660124
2019-02-28,2020-02-29,0.03744305130716802,-0.008539011407111132,-0.021649699905601318
2019-03-31,2020-03-31,0.03514647895522431,-0.00708370898495493,-0.02292841554962919
2019-04-30,2020-04-30,0.03619048529265639,-0.008349694594244079,-0.024033653413373407
2019-05-31,2020-05-31,0.03319285917799622,-0.006639437034293393,-0.025556358917820255
2019-06-30,2020-06-30,0.03246741304763356,-0.008146636708952743,-0.027699455836568465
2019-07-31,2020-07-31,0.032212100759241885,-0.007361663106492239,-0.026213080624182507
2019-08-31,2020-08-31,0.027277242014228598,-0.0038431963726839814,-0.025867631012614606
2019-09-30,2020-09-30,0.028301785528625584,-0.005200304728752489,-0.024969028815276118
2019-10-31,2020-10-31,0.028516480782739197,-0.00767603854518365,-0.026469322098749092
2019-11-30,2020-11-30,0.028827017985006604,-0.007272319457254213,-0.024982935764080748
2019-12-31,2020-12-31,0.03037340827519503,-0.009713395656744127,-0.026920160137047663
2020-01-31,2021-01-31,0.027136032676890045,-0.007022679200641731,-0.02818847144689158
2020-02-29,2021-02-28,0.023957771141600033,-0.006677749592057421,-0.030364993279204316
2020-03-31,2021-03-31,0.01885686265083849,-0.011196449554766154,-0.033833913289847105
2020-04-30,2021-04-30,0.018675183834400196,-0.011064782004240672,-0.03419870774572299
2020-05-31,2021-05-31,0.019724634064064817,-0.011974348126169864,-0.03686624565828776
2020-06-30,2021-06-30,0.01971267859261683,-0.012168964554541587,-0.03740774767651982
2020-07-31,2021-07-31,0.017560157007492784,-0.010137070258609045,-0.035090034504256136
2020-08-31,2021-08-31,0.020191167446124557,-0.013064480877089118,-0.038303469341576135
2020-09-30,2021-09-30,0.01980386018199236,-0.012683477129474574,-0.03792234500644779
2020-10-31,2021-10-31,0.02157892419570881,-0.014505207544962751,-0.038809440371987705
2020-11-30,2021-11-30,0.02074693142400435,-0.013744859776740295,-0.03791224332951877
2020-12-31,2021-12-31,0.02167831623584824,-0.015050638254773019,-0.03932438470281394
2021-01-31,2022-01-31,0.023439144963568116,-0.017059948580440232,-0.0411495777025844
2021-02-28,2022-02-28,0.0266700439976509,-0.020674376938279195,-0.04216214565553756
2021-03-31,2022-03-31,0.028972868692083605,-0.02343808816581548,-0.042594287237266576
2021-04-30,2022-04-30,0.02793225771882754,-0.022286838134048286,-0.042082698983497396
2021-05-31,2022-05-31,0.02800504378630351,-0.022575653943815256,-0.04290305207371954
2021-06-30,2022-06-30,0.026011260676920122,-0.019648630435530206,-0.038937201691671135
2021-07-31,2022-07-31,0.024299478089185905,-0.017957687150734175,-0.03930842821768736
2021-08-31,2022-08-31,0.024430047300510016,-0.01794861609180841,-0.03820672827395322
2021-09-30,2022-09-30,0.025411635036910924,-0.018954550140651394,-0.03710594077875242
2021-10-31,2022-10-31,0.024424134615014102,-0.016890392191719353,-0.03179651254212702
2021-11-30,2022-11-30,0.02317017138214682,-0.015049366497508798,-0.02981127793782095
2021-12-31,2022-12-31,0.024030528823546084,-0.014996895596150741,-0.029154928305659834
2022-01-31,2023-01-31,0.02597298885793724,-0.014244148408608444,-0.025195249300248773
2022-02-28,2023-02-28,0.026824608737697417,-0.01300714652858163,-0.023489319401287213
2022-03-31,2023-03-31,0.0289368689301309,-0.01002171461502515,-0.012033257301574146
2022-04-30,2023-04-30,0.03472367706737871,-0.013102680291310252,-0.012281371060760988
2022-05-31,2023-05-31,0.035852663939167556,-0.014042172333644503,-0.01733068799094788
2022-06-30,2023-06-30,0.03793382768661078,-0.0101516514041282,-0.015376018551698995
2022-07-31,2023-07-31,0.03727550718384182,-0.007173842742223595,-0.020206044143559546
2022-08-31,2023-08-31,0.04008615188237982,-0.0055406518031533535,-0.012152274465986069
2022-09-30,2023-09-30,0.04459974473287458,-0.003880655849232444,-0.005380985210889953
2022-10-31,2023-10-31,0.04863556690185488,-0.004209670733661757,-0.00946012798229382
2022-11-30,2023-11-30,0.045612498885412356,-0.0001885927575489518,-0.011871186442956354
2022-12-31,2023-12-31,0.04709607068748456,-0.0013388962480419746,-0.010346557063297098
2023-01-31,2024-01-31,0.044456686768484625,0.002212011135765503,-0.012497440510366643
2023-02-28,2024-02-29,0.046986172950303474,0.0032433481944608373,-0.005817431185250323
2023-03-31,2024-03-31,0.04462162591592114,0.0014100666508320525,-0.014131490393432552
2023-04-30,2024-04-30,0.04490092404796905,0.0017251223255213555,-0.016267517309252487
2023-05-31,2024-05-31,0.04718496338181328,0.003673585707295755,-0.014307560764316631
2023-06-30,2024-06-30,0.04679505941677473,0.006614716746071247,-0.006130562890610503
2023-07-31,2024-07-31,0.04824662289898128,0.005113612130128308,-0.008275845647861534
2023-08-31,2024-08-31,0.05016907787296135,0.0029043706301133446,-0.010418203130985543
2023-09-30,2024-09-30,0.05441762658713852,-0.0014261281810279702,-0.01168113136817414
2023-10-31,2024-10-31,0.05772692035348461,-0.005254609255933222,-0.013562708042024144
2023-11-30,2024-11-30,0.052871713057930037,-0.0017978542978103374,-0.01514490045211862
2023-12-31,2024-12-31,0.048570723462516556,0.0004796514545126437,-0.016794606062076358
