model,benchmark,target_group,target_name,maturity_months,horizon,n_oos,rmse_model,rmse_benchmark,mae_model,mae_benchmark,mse_model,mse_benchmark,oos_r2,source_used,run_tag
DNS,RW,yields,m067,67.0,12,420,0.01108155609914102,0.010019688075024248,0.008895597179180885,0.008158001834133337,0.00012280088557840952,0.00010039414912078313,-0.22318767232808656,mat,dns_yield_h12
DNS,RW,yields,m068,68.0,12,420,0.011029233890412651,0.009978244690669354,0.0088538276834657,0.00812754133821429,0.00012164400020942699,9.956536710687115e-05,-0.22175013003123012,mat,dns_yield_h12
DNS,RW,yields,m069,69.0,12,420,0.010977282622165262,0.009937432573021638,0.008812488404053338,0.008097369420909521,0.00012050073376689146,9.875256614335144e-05,-0.2202288859204924,mat,dns_yield_h12
DNS,RW,yields,m070,70.0,12,420,0.010925822448531122,0.009897297173995769,0.00877189523069619,0.008068112430842846,0.00011937359617682659,9.795649135038464e-05,-0.21863895420502777,mat,dns_yield_h12
DNS,RW,yields,m071,71.0,12,420,0.01087482752628032,0.009857808895637098,0.008732343534531587,0.008039586169880953,0.00011826187372634414,9.71763962229019e-05,-0.21698147207555052,mat,dns_yield_h12
DNS,RW,yields,m072,72.0,12,420,0.010824199659670077,0.009818938158269045,0.008694020553154094,0.008012439787633328,0.0001171632982724018,9.641154655591191e-05,-0.21524135290636948,mat,dns_yield_h12
DNS,RW,yields,m073,73.0,12,420,0.01077379956337456,0.009780677333796223,0.008656586337070385,0.007986602501214279,0.00011607475703176983,9.56616491078352e-05,-0.2133886266263696,mat,dns_yield_h12
DNS,RW,yields,m074,74.0,12,420,0.01072342775497946,0.009742960902944901,0.00861913111337225,0.007961216391914284,0.00011499190281626383,9.492528715631293e-05,-0.21139378411262855,mat,dns_yield_h12
DNS,RW,yields,m075,75.0,12,420,0.010672887670984184,0.009705659166902598,0.00858151195598976,0.007936177106633338,0.0001139105312374462,9.419981986408043e-05,-0.20924362065454138,mat,dns_yield_h12
DNS,RW,yields,m076,76.0,12,420,0.010622149600464557,0.00966873484883932,0.008543950193172417,0.007911164352723803,0.00011283006213464937,9.348443357715992e-05,-0.20693957076310476,mat,dns_yield_h12
DNS,RW,yields,m077,77.0,12,420,0.010571417444251493,0.009632328189938316,0.008506365241532745,0.007886210061271421,0.00011175486678062476,9.278174635868036e-05,-0.2044919519901809,mat,dns_yield_h12
DNS,RW,yields,m078,78.0,12,420,0.010521005682646372,0.009596640292151433,0.008469276416996737,0.007862760322561904,0.00011069156057427724,9.209550489694434e-05,-0.20192142600382135,mat,dns_yield_h12
DNS,RW,yields,m079,79.0,12,420,0.010471172634506087,0.00956178555661889,0.008432788025740833,0.007840553621128569,0.00010964545634162917,9.14277430307656e-05,-0.19925804473520992,mat,dns_yield_h12
DNS,RW,yields,m080,80.0,12,420,0.01042205268880521,0.009527768712677059,0.008396877951728969,0.00781792057099524,0.00010861918224823191,9.077837664226786e-05,-0.19653144576785797,mat,dns_yield_h12
DNS,RW,yields,m081,81.0,12,420,0.01037366892993894,0.009494520600675726,0.008361308809852927,0.0077947484149238095,0.00010761300706798048,9.014592143665575e-05,-0.19376456918906304,mat,dns_yield_h12
DNS,RW,yields,m082,82.0,12,420,0.010325982553777799,0.009461915464020226,0.008326101682306767,0.007771528347361909,0.00010662591570092346,8.952784424826509e-05,-0.19098048876553508,mat,dns_yield_h12
DNS,RW,yields,m083,83.0,12,420,0.010278925162836927,0.00942979119876197,0.008291142592514988,0.0077483387818380964,0.00010565630250320217,8.89209620522487e-05,-0.1882046714825243,mat,dns_yield_h12
DNS,RW,yields,m084,84.0,12,420,0.010232375314781847,0.009397967139625436,0.00825624604534296,0.0077250794449619,0.0001047015045825569,8.83217863574795e-05,-0.18545501512821594,mat,dns_yield_h12
DNS,RW,yields,m085,85.0,12,420,0.010186192641552998,0.009366301571071906,0.008221265403853435,0.007701763289457148,0.00010375852053082843,8.772760512026406e-05,-0.18273513096120553,mat,dns_yield_h12
DNS,RW,yields,m086,86.0,12,420,0.01014037927605442,0.009334843652612251,0.008186090629407545,0.007678293839461914,0.00010282729186223396,8.713930601871524e-05,-0.18003340352686936,mat,dns_yield_h12
DNS,RW,yields,m087,87.0,12,420,0.010095152582297177,0.009303883036232257,0.008150693931905553,0.0076546338560190465,0.00010191210565986136,8.656223955189037e-05,-0.17732750662913932,mat,dns_yield_h12
DNS,RW,yields,m088,88.0,12,420,0.0100507451639544,0.00927370925194647,0.008115079406132614,0.0076305928670523816,0.00010101747835075278,8.600168328963756e-05,-0.17459885070557069,mat,dns_yield_h12
DNS,RW,yields,m089,89.0,12,420,0.010007152791658976,0.009244332700751536,0.008079412283009327,0.007605974706957149,0.00010014310699560805,8.545768708218418e-05,-0.17184434092278877,mat,dns_yield_h12
DNS,RW,yields,m090,90.0,12,420,0.009964154935288141,0.009215535001607811,0.008043526828375962,0.0075812940495285685,9.928438357442703e-05,8.492608536585868e-05,-0.16906817436260368,mat,dns_yield_h12
DNS,RW,yields,m091,91.0,12,420,0.009921555069726744,0.009187127330764603,0.008007793116732297,0.007556165734161904,9.843725500162047e-05,8.440330859168192e-05,-0.16627246779898863,mat,dns_yield_h12
DNS,RW,yields,m092,92.0,12,420,0.00987934942161041,0.009159065328503014,0.007972146905136299,0.007530798721790473,9.760154499427397e-05,8.388847769178602e-05,-0.16346782871505927,mat,dns_yield_h12
DNS,RW,yields,m093,93.0,12,420,0.009837705746016438,0.00913140531496789,0.007936566427094612,0.007505267920414287,9.678045434520484e-05,8.338256302622384e-05,-0.16067977323708993,mat,dns_yield_h12
DNS,RW,yields,m094,94.0,12,420,0.009796835843808293,0.009104244765592979,0.007901358182060399,0.00747981345748095,9.597799255052695e-05,8.288727275182717e-05,-0.15793401524857398,mat,dns_yield_h12
DNS,RW,yields,m095,95.0,12,420,0.009756900484787783,0.00907768498818272,0.007866760702198083,0.0074548545579666645,9.51971070700521e-05,8.240436474467791e-05,-0.15524350396986009,mat,dns_yield_h12
DNS,RW,yields,m096,96.0,12,420,0.009718006481644663,0.009051843298228378,0.00783295820794603,0.007430973315733332,9.443964997728769e-05,8.1935867095682e-05,-0.15260451039108647,mat,dns_yield_h12
DNS,RW,yields,m097,97.0,12,420,0.009680245043437152,0.009026893044345,0.007800094476036327,0.0074077170494809465,9.370714410098954e-05,8.148479803404414e-05,-0.14999541462738764,mat,dns_yield_h12
DNS,RW,yields,m098,98.0,12,420,0.00964370124953564,0.009003040816517932,0.007768248746642259,0.007385496569538097,9.300097379029526e-05,8.105474394388786e-05,-0.14738470896506062,mat,dns_yield_h12
DNS,RW,yields,m099,99.0,12,420,0.009608447506885926,0.008980459143973267,0.007737420359975108,0.007365106580890482,9.232226349258238e-05,8.064864643657307e-05,-0.14474659615261065,mat,dns_yield_h12
DNS,RW,yields,m100,100.0,12,420,0.00957453858278438,0.008959251020131958,0.0077075334494955865,0.00734631573598572,9.167178907322673e-05,8.026817884173554e-05,-0.1420688795490881,mat,dns_yield_h12
DNS,RW,yields,m101,101.0,12,420,0.009541960293419681,0.008939411550190453,0.007678418456297181,0.0073289584131095275,9.10490062411978e-05,7.991307886367848e-05,-0.13935049851496517,mat,dns_yield_h12
DNS,RW,yields,m102,102.0,12,420,0.009510565501329228,0.008920774351082711,0.007649809935068683,0.007313079650399996,9.045085615507369e-05,7.958021502293515e-05,-0.1365997959292471,mat,dns_yield_h12
DNS,RW,yields,m103,103.0,12,420,0.009480105562283889,0.008903035865695096,0.007621415192140264,0.007297878287780951,8.987240147204593e-05,7.926404762585322e-05,-0.1338356312090807,mat,dns_yield_h12
DNS,RW,yields,m104,104.0,12,420,0.009450331003460346,0.008885853471020697,0.007592997752979274,0.007282845900271424,8.930875607496383e-05,7.895839190845058e-05,-0.1310863090843355,mat,dns_yield_h12
DNS,RW,yields,m105,105.0,12,420,0.009421032621287425,0.008868917394351703,0.007564393155353031,0.007267556691971433,8.87558556513618e-05,7.86576957478342e-05,-0.12838107965812928,mat,dns_yield_h12
DNS,RW,yields,m106,106.0,12,420,0.009391995963420463,0.008851954257117019,0.007535467896331168,0.007252667212599998,8.820958817690628e-05,7.83570941700921e-05,-0.12573837903466734,mat,dns_yield_h12
DNS,RW,yields,m107,107.0,12,420,0.009362960718201549,0.008834709983175424,0.007506092100384079,0.00723824431234287,8.766503341058526e-05,7.805210048681951e-05,-0.12316046414905979,mat,dns_yield_h12
DNS,RW,yields,m108,108.0,12,420,0.009333641340500137,0.008816982585202124,0.007476145881574805,0.0072230601656761905,8.711686067309319e-05,7.773918190775753e-05,-0.12063001610259905,mat,dns_yield_h12
DNS,RW,yields,m109,109.0,12,420,0.009303786834031581,0.008798709186874202,0.007445565759081388,0.007207267951280951,8.65604494530994e-05,7.741728335518448e-05,-0.1181023887904562,mat,dns_yield_h12
DNS,RW,yields,m110,110.0,12,420,0.009273231018920096,0.00878001536129172,0.007414304478020356,0.007190703097552384,8.599281353026183e-05,7.708866974451857e-05,-0.11550522035537392,mat,dns_yield_h12
DNS,RW,yields,m111,111.0,12,420,0.009241910603058552,0.008761159666644838,0.007382313827592769,0.00717376407092381,8.541291159492609e-05,7.675791870444428e-05,-0.1127570032716465,mat,dns_yield_h12
DNS,RW,yields,m112,112.0,12,420,0.009209872244296563,0.008742433543025455,0.007350251075354253,0.0071565633699666575,8.48217467562642e-05,7.64301442542166e-05,-0.1097944087889724,mat,dns_yield_h12
DNS,RW,yields,m113,113.0,12,420,0.009177270841942784,0.008724088726598253,0.007317965242678315,0.007139304376638094,8.42223001063732e-05,7.610972410955873e-05,-0.10659053217873371,mat,dns_yield_h12
DNS,RW,yields,m114,114.0,12,420,0.009144295838252242,0.008706253575776831,0.0072851805526527045,0.0071223601938142835,8.361814637747728e-05,7.579885132572687e-05,-0.1031584900693141,mat,dns_yield_h12
DNS,RW,yields,m115,115.0,12,420,0.009111072952946258,0.00868889173783307,0.007251768917497639,0.007105715990461904,8.301165035390884e-05,7.549683963178379e-05,-0.09953808343205606,mat,dns_yield_h12
DNS,RW,yields,m116,116.0,12,420,0.009077678710440485,0.00867192487698031,0.007217573544877622,0.007089335847919052,8.240425076998443e-05,7.520228107198997e-05,-0.09576796867504744,mat,dns_yield_h12
DNS,RW,yields,m117,117.0,12,420,0.009044245022873744,0.008655406561582738,0.007182649614035464,0.007073261143880949,8.179836803377647e-05,7.491606274628951e-05,-0.09186688455311054,mat,dns_yield_h12
DNS,RW,yields,m118,118.0,12,420,0.009011006507887305,0.008639539725667915,0.00714750303766018,0.0070576358271095185,8.119823828518736e-05,7.464164667139401e-05,-0.08784092937630938,mat,dns_yield_h12
DNS,RW,yields,m119,119.0,12,420,0.008978216994876716,0.008624527797280988,0.007112334623530652,0.007042587814557144,8.060838040709309e-05,7.438247972607246e-05,-0.08370117135041322,mat,dns_yield_h12
DNS,RW,yields,m120,120.0,12,420,0.008946060523762983,0.008610466638043506,0.007077108802494448,0.007028140440747619,8.003199889483041e-05,7.414013572486023e-05,-0.07946927952540217,mat,dns_yield_h12
DNS,RW,yields,m121,121.0,12,420,0.008914638221758238,0.008597347161310546,0.007042276505267143,0.007014233479061907,7.947077462483286e-05,7.391437821209452e-05,-0.0751734175019978,mat,dns_yield_h12
DNS,RW,yields,m122,122.0,12,420,0.008883995445304205,0.008585098184447476,0.007007947449597674,0.007000782913319038,7.892537507218587e-05,7.370391083660335e-05,-0.07084378802039626,mat,dns_yield_h12
DNS,RW,yields,m123,123.0,12,420,0.00885414705841457,0.0085736205068406,0.006973930889327328,0.006987720487580952,7.839592013203138e-05,7.350696859531766e-05,-0.06651004156665974,mat,dns_yield_h12
DNS,RW,yields,m124,124.0,12,420,0.008825086120962946,0.008562798784441546,0.006940975417395556,0.0069751215211904805,7.788214504241282e-05,7.332152302283362e-05,-0.06220031760877287,mat,dns_yield_h12
DNS,RW,yields,m125,125.0,12,420,0.008796783109041046,0.008552498390730807,0.006908763121930519,0.00696288847001905,7.738339306750984e-05,7.314522872345304e-05,-0.0579417744400037,mat,dns_yield_h12
DNS,RW,yields,m126,126.0,12,420,0.00876918735757037,0.008542563410256322,0.006877724413064663,0.006951028366390476,7.689864691217202e-05,7.297538961825011e-05,-0.053761375094333985,mat,dns_yield_h12
DNS,RW,yields,m127,127.0,12,420,0.008742234560130487,0.008532826061723222,0.006847382690680092,0.006939361743252386,7.642666510433989e-05,7.280912059962305e-05,-0.049685320670327826,mat,dns_yield_h12
DNS,RW,yields,m128,128.0,12,420,0.008715857931845735,0.008523127104602393,0.006817569323722721,0.006928288661519047,7.596617948811821e-05,7.264369564120796e-05,-0.04573671283631042,mat,dns_yield_h12
DNS,RW,yields,m129,129.0,12,420,0.008689998883286762,0.008513338837804554,0.006788608952835014,0.006917510028895233,7.551608059152517e-05,7.24769381672714e-05,-0.041932544352793366,mat,dns_yield_h12
DNS,RW,yields,m130,130.0,12,420,0.008664613323987505,0.008503379756352016,0.006760190098046091,0.00690691145541428,7.507552405422179e-05,7.230746728073728e-05,-0.03828175536473144,mat,dns_yield_h12
DNS,RW,yields,m131,131.0,12,420,0.008639671786734752,0.008493214585965888,0.00673264163452759,0.006896284812028569,7.464392858250045e-05,7.21346940032637e-05,-0.03478540546832054,mat,dns_yield_h12
DNS,RW,yields,m132,132.0,12,420,0.008615154851055191,0.008482842233159336,0.0067070983563547616,0.006885551275800004,7.422089310765981e-05,7.195861235267167e-05,-0.03143863786450796,mat,dns_yield_h12
DNS,RW,yields,m133,133.0,12,420,0.008591047395010083,0.008472279897385871,0.006682522995617408,0.006874749775228572,7.380609534330952e-05,7.177952665964876e-05,-0.028233241119992147,mat,dns_yield_h12
DNS,RW,yields,m134,134.0,12,420,0.008567334587993698,0.008461550550708852,0.006658704813782373,0.006863897046514287,7.339922194263314e-05,7.159783772220127e-05,-0.02515975730190645,mat,dns_yield_h12
DNS,RW,yields,m135,135.0,12,420,0.008544000485353179,0.00845067632904967,0.006635147982115777,0.0068529737039952346,7.299994429371535e-05,7.141393041836041e-05,-0.02220874647374349,mat,dns_yield_h12
DNS,RW,yields,m136,136.0,12,420,0.008521028572368675,0.008439676700388535,0.006611765444508715,0.006841997227433331,7.260792793112333e-05,7.12281428070811e-05,-0.019371347751959922,mat,dns_yield_h12
DNS,RW,yields,m137,137.0,12,420,0.008498403199831089,0.008428569183624663,0.006588546852907668,0.006830984906833335,7.222285694689929e-05,7.104077848314731e-05,-0.016639435673307057,mat,dns_yield_h12
DNS,RW,yields,m138,138.0,12,420,0.008476111118162506,0.00841737085422314,0.006565486937479382,0.006819953677457145,7.184445968743803e-05,7.085213209752521e-05,-0.01400561367083375,mat,dns_yield_h12
DNS,RW,yields,m139,139.0,12,420,0.008454142698851167,0.00840609974940595,0.006542790550041077,0.00680892014689524,7.14725287725385e-05,7.066251299696278e-05,-0.011463161175863323,mat,dns_yield_h12
DNS,RW,yields,m140,140.0,12,420,0.008432492678819264,0.00839477585655821,0.0065208908958478045,0.006797900622333331,7.11069327783405e-05,7.047226168185263e-05,-0.009005970311455336,mat,dns_yield_h12
DNS,RW,yields,m141,141.0,12,420,0.008411160387600581,0.008383421649718245,0.006499220308970906,0.0067869110726333365,7.074761906594115e-05,7.028175855696457e-05,-0.006628469727304687,mat,dns_yield_h12
DNS,RW,yields,m142,142.0,12,420,0.008390149474317734,0.008372062194817972,0.006477713578227173,0.006775967019623814,7.039460820139416e-05,7.009142539390031e-05,-0.0043255334841603155,mat,dns_yield_h12
DNS,RW,yields,m143,143.0,12,420,0.008369467217481375,0.008360724859767387,0.006456648690479615,0.006765083374985713,7.004798150449542e-05,6.99017201807324e-05,-0.002092385185727297,mat,dns_yield_h12
DNS,RW,yields,m144,144.0,12,420,0.008349123544866782,0.00834943867164326,0.006436136123595687,0.006754274257690481,6.970786396744885e-05,6.971312613153199e-05,7.548311738603264e-05,mat,dns_yield_h12
DNS,RW,yields,m145,145.0,12,420,0.008329129929247035,0.008338233367876681,0.0064161016458708225,0.006743728520800001,6.93744053782787e-05,6.952613569717211e-05,0.0021823493765606994,mat,dns_yield_h12
DNS,RW,yields,m146,146.0,12,420,0.00830949831395616,0.008327138210925756,0.006396549549051411,0.006733318298476188,6.904776222964025e-05,6.93412307838598e-05,0.004232237456734844,mat,dns_yield_h12
DNS,RW,yields,m147,147.0,12,420,0.008290240193268978,0.00831618066295042,0.0063773650110382045,0.006723016958804763,6.872808246209246e-05,6.915886081883047e-05,0.006228823778148818,mat,dns_yield_h12
DNS,RW,yields,m148,148.0,12,420,0.008271365929553642,0.008305385054276438,0.006358403043907147,0.006712828718190481,6.841549434058079e-05,6.897942089979842e-05,0.008175286945896754,mat,dns_yield_h12
DNS,RW,yields,m149,149.0,12,420,0.008252884330923383,0.008294771413968737,0.006339814506456333,0.006702761196671433,6.811009977960069e-05,6.880323280999292e-05,0.010074134631237297,mat,dns_yield_h12
DNS,RW,yields,m150,150.0,12,420,0.008234802473295284,0.008284354643002747,0.006322364758351587,0.0066928203920952395,6.781197177419013e-05,6.863053185104118e-05,0.011927054253749403,mat,dns_yield_h12
DNS,RW,yields,m151,151.0,12,420,0.008217125713811379,0.00827414414633324,0.006305419537695531,0.006683010643128574,6.752115499658015e-05,6.846146135430061e-05,0.013734827436040264,mat,dns_yield_h12
DNS,RW,yields,m152,152.0,12,420,0.008199857827808703,0.00826414398224729,0.006288710549839718,0.006673334777076191,6.723766839627566e-05,6.82960757593141e-05,0.015497337896374086,mat,dns_yield_h12
DNS,RW,yields,m153,153.0,12,420,0.00818300120133168,0.008254353459463354,0.006272243398167469,0.006663939461957148,6.69615086609957e-05,6.813435103375464e-05,0.017213672031276883,mat,dns_yield_h12
DNS,RW,yields,m154,154.0,12,420,0.008166557067537567,0.008244768106420762,0.006256161290044561,0.006654719426790472,6.669265433734778e-05,6.797620112865301e-05,0.018882296597833803,mat,dns_yield_h12
DNS,RW,yields,m155,155.0,12,420,0.008150525801699058,0.008235380908559024,0.006240452927063762,0.006645771415619044,6.643107084416208e-05,6.782149870905844e-05,0.020501284863388758,mat,dns_yield_h12
DNS,RW,yields,m156,156.0,12,420,0.008134907328419929,0.008226183755826576,0.006225391198395043,0.006637074401695242,6.617671724198027e-05,6.767009918462503e-05,0.022068564412331293,mat,dns_yield_h12
DNS,RW,yields,m157,157.0,12,420,0.008119701668260487,0.008217169056961869,0.006211699627071298,0.006628816790376185,6.592955518155212e-05,6.752186731069162e-05,0.02358216963717419,mat,dns_yield_h12
DNS,RW,yields,m158,158.0,12,420,0.00810490959783283,0.008208331442665516,0.006198429785704406,0.006620741364857146,6.568955958904273e-05,6.737670507265136e-05,0.02504048664578351,mat,dns_yield_h12
DNS,RW,yields,m159,159.0,12,420,0.008090533310917256,0.008199669354507465,0.006185557234407604,0.006612861226966668,6.545672925506172e-05,6.723457752324887e-05,0.02644246953990881,mat,dns_yield_h12
DNS,RW,yields,m160,160.0,12,420,0.008076576915022868,0.008191186228275811,0.006173065377086822,0.006605204128061905,6.52310946642803e-05,6.70955318262953e-05,0.027787799146474668,mat,dns_yield_h12
DNS,RW,yields,m161,161.0,12,420,0.008063046595871677,0.008182890925191116,0.006161112660843718,0.006597731834395238,6.501272040719785e-05,6.695970389357512e-05,0.029076942894965208,mat,dns_yield_h12
DNS,RW,yields,m162,162.0,12,420,0.0080499503431962,0.008174797176333624,0.006149678551239214,0.006590456481290481,6.480170052792463e-05,6.68273088741922e-05,0.030311086596064296,mat,dns_yield_h12
DNS,RW,yields,m163,163.0,12,420,0.008037297252327606,0.0081669220546261,0.006138601023393604,0.006583389750119044,6.459814712227287e-05,6.66986158463382e-05,0.031491938736846525,mat,dns_yield_h12
DNS,RW,yields,m164,164.0,12,420,0.008025096517429676,0.008159283730570866,0.006127905202448029,0.006576763275642853,6.440217411406192e-05,6.657391099595841e-05,0.03262144058245775,mat,dns_yield_h12
DNS,RW,yields,m165,165.0,12,420,0.00801335631649631,0.008151898979861004,0.006117573931209954,0.006570364207638098,6.42138794551313e-05,6.645345697785887e-05,0.03370144495979732,mat,dns_yield_h12
DNS,RW,yields,m166,166.0,12,420,0.008002082792314423,0.008144780919169852,0.006108394696832306,0.006564181826185707,6.40333290150546e-05,6.63374562212733e-05,0.034733427198853306,mat,dns_yield_h12
DNS,RW,yields,m167,167.0,12,420,0.007991279270967176,0.008137937301281267,0.006099792456933533,0.006558944168271429,6.38605443865897e-05,6.622602351958504e-05,0.03571827217280832,mat,dns_yield_h12
DNS,RW,yields,m168,168.0,12,420,0.00798094574034842,0.008131369431901648,0.006091541556719193,0.006554058285747617,6.369549491038559e-05,6.611916883806451e-05,0.03665614632293479,mat,dns_yield_h12
DNS,RW,yields,m169,169.0,12,420,0.007971078517272865,0.008125071567963292,0.006083637498191032,0.0065493865894999965,6.353809272852896e-05,6.601678798452546e-05,0.037546438287447526,mat,dns_yield_h12
DNS,RW,yields,m170,170.0,12,420,0.007961669974458642,0.008119030518003488,0.006076097797370149,0.006544908094328572,6.338818878219627e-05,6.5918656552272e-05,0.03838773273646934,mat,dns_yield_h12
DNS,RW,yields,m171,171.0,12,420,0.007952708257432523,0.008113225309099687,0.006069404023356246,0.006540594582414285,6.324556862783542e-05,6.58244249162157e-05,0.03917780203416532,mat,dns_yield_h12
DNS,RW,yields,m172,172.0,12,420,0.007944177013653351,0.008107626954826336,0.006063187849004658,0.00653641038204762,6.310994842425827e-05,6.573361483862657e-05,0.039913618333774936,mat,dns_yield_h12
DNS,RW,yields,m173,173.0,12,420,0.007936055268629099,0.008102198636631124,0.006057251278302763,0.006532312520371428,6.298097322673568e-05,6.564562274742725e-05,0.040591427260030066,mat,dns_yield_h12
DNS,RW,yields,m174,174.0,12,420,0.007928317611489846,0.008096896664411464,0.006051644728497689,0.0065282516021190505,6.285822014866006e-05,6.555973559415749e-05,0.04120693015330257,mat,dns_yield_h12
DNS,RW,yields,m175,175.0,12,420,0.00792093481793982,0.008091672491213316,0.00604628957971467,0.006524173695752377,6.274120839005131e-05,6.54751637050583e-05,0.04175560869648931,mat,dns_yield_h12
DNS,RW,yields,m176,176.0,12,420,0.007913874924666388,0.008086475676051889,0.00604127936395537,0.006520193166452383,6.262941632326342e-05,6.539108885937886e-05,0.04223316332985849,mat,dns_yield_h12
DNS,RW,yields,m177,177.0,12,420,0.00790710469035343,0.00808125733509857,0.006036619137565551,0.006516331592314291,6.252230458420921e-05,6.530672011608445e-05,0.042635972636902886,mat,dns_yield_h12
DNS,RW,yields,m178,178.0,12,420,0.007900591290841055,0.008075973386817583,0.006032161631178531,0.0065123060933666675,6.241934274491352e-05,6.522134614458587e-05,0.042961446908206025,mat,dns_yield_h12
DNS,RW,yields,m179,179.0,12,420,0.00789430402152349,0.008070586961835765,0.006028007980342199,0.006508049196647618,6.232003598424194e-05,6.513437390855346e-05,0.04320818264504611,mat,dns_yield_h12
DNS,RW,yields,m180,180.0,12,420,0.007888215667282402,0.00806506973056817,0.006023906002555157,0.0065035483295523755,6.222394641355955e-05,6.504534975892694e-05,0.04337594241285758,mat,dns_yield_h12
DNS,RW,yields,m181,181.0,12,420,0.00788230316924821,0.008059402352494329,0.006019877610742564,0.006498803366628574,6.213070325194035e-05,6.495396627939114e-05,0.043465598625754165,mat,dns_yield_h12
